T_K,P_atm,mu_Pa_s,kappa_W_mK,kappa_H_W_mK,kappa_e_W_mK,kappa_int_W_mK,kappa_reac_W_mK,sigma_S_m,nu_e_1_s,Astar_e,Bstar_e,Cstar_e,cp_frozen_J_kgK,cp_reac_J_kgK,kappa_reac_grad_mass_W_mK,kappa_reac_grad_mole_W_mK,kappa_reac_cp_W_mK
11300.0,4.0,0.00026386435341980535,1.0981122128382346,0.2051372979268086,0.38757616225872216,0.005229736710532139,0.5001690159421718,2343.6711315820307,1038852872931.9601,1.1024891893874396,1.1722556365961583,0.47232435497924813,558.0338143300552,1255.4889838414956,0.005723062289896171,0.008796821701148585,0.4944459536522756
11500.0,4.0,0.00026388263831935815,1.1955655318313982,0.20485241403974724,0.41341220185147054,0.006513665919287676,0.5707872500208927,2128.2373166005186,1315324659175.929,1.1032289582191472,1.1749133860271863,0.46941874333950706,566.0584579568545,1431.795492446371,0.006867888706694199,0.010497550589484867,0.5639193613141985
11700.0,4.0,0.00026319767701923577,1.2983752871482472,0.2039389835879164,0.43997375893128843,0.008021034445288632,0.6464415101837537,1659.4245669093766,1928460006660.9329,1.1038883521463132,1.1773748875369199,0.4668878951122817,575.4376334453647,1624.8328616215995,0.008154592686257761,0.012354566655923766,0.638286917497496
11900.0,4.0,0.0002617380648194908,1.4058254924195062,0.20233207016483976,0.4672526707314518,0.009765027490279446,0.7264757240329353,606.2259048867064,6001154370358.862,1.1044781389696314,1.179656346703384,0.46467516261861996,586.3240126956098,1835.114132615388,0.009581363146890485,0.01434589547455534,0.7168943608860447
12100.0,4.0,0.00025944126300172084,1.800784021063277,0.1999768367674409,0.779066848033674,0.01175228903277758,0.8099880472293844,0.0,0.0,1.1050074880688576,1.181771807521956,0.46273246283017405,598.8719252113115,2062.992184961359,0.01114431882781042,0.016444695762973114,0.798843728401574
12300.0,4.0,0.00025625785333842897,1.8333017084815153,0.19683333440284453,0.7266635146655949,0.01398098487359058,0.8958238745394852,0.0,0.0,1.1054842117271737,1.1837334126576304,0.4610189419014982,613.2336174797091,2308.6151090812114,0.012837677468120723,0.018620042325219906,0.8829861970713645
12500.0,4.0,0.00025215564684195164,1.9449290863466628,0.19288101117722845,0.7530263127800528,0.016439044238297413,0.9825827181510841,19876.87278212931,260465184550.08157,1.105914971052381,1.1855516390983034,0.45949984445422176,629.55471297689,2571.873293648425,0.01465380179965252,0.020837660138170826,0.9679289163514316
12700.0,4.0,0.00024712326892673393,2.071070977804238,0.18812240182351359,0.7952044264964331,0.01910279666407801,1.0686413528202134,11518.620612664388,500397792059.71234,1.1063054505907297,1.1872355093285825,0.458145561914377,647.9688525516765,2852.3377401325442,0.016583104425217522,0.023060605593601284,1.0520582483949958
12900.0,4.0,0.0002411728360442523,2.200711357458342,0.18258546697541214,0.843995239083239,0.021936225596854018,1.1521944258028372,9568.02450536444,667345144740.206,1.1066605058460988,1.1887927796928237,0.4569308348405452,668.5915325749179,3149.189687736246,0.018613816500354086,0.02524992415097889,1.1335806093024832
13100.0,4.0,0.0002343413855709701,2.329149171353822,0.17632415949974425,0.8966218374347674,0.02489103273160388,1.2313121416877066,8800.288614874733,799842246888.8884,1.1069842876656861,1.1902301084426574,0.45583408618653776,691.5132095715401,3461.1425236731957,0.020731642200869642,0.027365330234038032,1.210580499486837
13300.0,4.0,0.00022669082291137596,2.4532586005372847,0.16941699711439073,0.9519210937231163,0.027907645495292423,1.3040128642044855,8457.280276014106,913059322879.9669,1.1072803470767187,1.1915532063104124,0.4548368650061246,716.7918071416038,3786.3582406722967,0.022919333733929265,0.02936595716897922,1.2810935304705562
13500.0,4.0,0.0002183062970073208,2.5705187031230645,0.16196368459447302,1.009291011375535,0.03091720889455502,1.3683467982585018,8314.665807963887,1014000812619.874,1.1075517227513914,1.1927669728618897,0.4539233830155118,744.4448448045753,4122.362439583991,0.025156232426193928,0.031211215998282162,1.3431905658323078
13700.0,4.0,0.000209293087200541,2.6787756329581436,0.1540801033434139,1.0683654329846628,0.033844493928920784,1.422485602701146,8282.266222778604,1106202021761.9407,1.1078010174581112,1.1938756200323037,0.4530801278694601,774.4415078198924,4465.964064080653,0.027417832106945435,0.03286178569280121,1.3950677705942007
13900.0,4.0,0.00019977224925640002,2.77620596257592,0.14589220837534442,1.1288901887051463,0.036611544101577055,1.464812021393852,8316.68950439874,1191519770709.7737,1.1080304613596061,1.1948827869814906,0.452295541206881,806.6950882570592,4813.1886096443095,0.029675432373063564,0.034280736377382263,1.4351365890207886
14100.0,4.0,0.00018987540110309724,2.8613435736820843,0.13752949895980449,1.1906687881425098,0.039141787363653,1.4940034992161169,8394.365582840099,1270922622941.7698,1.1082419651597106,1.195791647984459,0.45155975023170564,841.0563424740209,5159.236241662316,0.03189596075153746,0.035434763744267524,1.4621075384645794
14300.0,4.0,0.0001797391052051534,2.93312334656639,0.12911873530860934,1.2535361385783188,0.041364277815897806,1.509104194863564,8501.29932305653,1344880824942.0884,1.1084371670561344,1.1966050141436881,0.45086434295100697,877.3084150816708,5498.478667784508,0.03404205197220379,0.036295488505349645,1.4750621428913602
14500.0,4.0,0.00016949931406690593,2.990921796212157,0.12077846884161808,1.317344984561682,0.04321770830353709,1.5095806345053195,8628.583535403506,1413577255081.1125,1.1086174729525888,1.1973254307246977,0.4502021796292373,915.1640550571947,5824.510098037684,0.03607247570956672,0.03684075130762845,1.4735081587957528
14700.0,4.0,0.00015928629445411196,3.034584639288658,0.11261477511320796,1.3819587291374733,0.04465385352322341,1.4953572815147536,8770.220465842776,1477031005839.3809,1.1087840915199192,1.1979552704077516,0.4495672336308021,954.2658709511692,6130.267355720618,0.03794299628229887,0.037055813267165616,1.4574142852324548
14900.0,4.0,0.0001492203487276212,3.0644356504082118,0.10471837149008885,1.4472477525209517,0.04564015826541659,1.4668293681317546,8921.978025882556,1535175015961.7927,1.1089380650051743,1.198496822238115,0.4489544559272955,994.1903113944902,6408.231249748098,0.03960772363227551,0.03693435799551999,1.427221644499479
15100.0,4.0,0.00013940853077427118,3.0812635899625818,0.09716311027299981,1.5130878035600226,0.0461612678771408,1.4248514082524188,9080.751839068835,1587907743002.7417,1.109080296479405,1.1989523753526297,0.44835965839770986,1034.4558889912144,6650.7149038661755,0.04102097042177461,0.03647918598999651,1.3838304378306443
15300.0,4.0,0.0001299424317303579,3.086285748930923,0.09000569202399542,1.5793596966779013,0.046219397157194406,1.3707009630718316,9244.192228320837,1635128986989.799,1.1092115740262924,1.1993242958913481,0.44777941180584413,1074.5358746499746,6850.234562531161,0.04213956459624458,0.03570249976071559,1.328561398475587
15500.0,4.0,0.00012089700488146943,3.081088352760116,0.08328635597583732,1.6459498547146747,0.0458335392185369,1.3060186028510672,9410.477882321351,1676765137934.625,1.1093325922061519,1.1996150949506046,0.4472109550404436,1113.8752795368255,6999.945033474489,0.04292548511676451,0.03462570040790056,1.2630931177343028
15700.0,4.0,0.00011233032046361115,3.067545976991945,0.07703027196823016,1.7127513841947877,0.04503761786408781,1.2327267029648397,9578.174327413766,1712786655971.7366,1.1094439709882735,1.1998274850943171,0.44665211288185036,1151.9114446970952,7094.107129287119,0.043348602612585135,0.03327865394997171,1.1893781003522546
15900.0,4.0,0.00010428409283485195,3.047724279575418,0.0712493691211787,1.7796654394334113,0.0438777770826332,1.1529316939381948,9746.142988533833,1743219329008.1965,1.1095462722359253,1.1999644229082373,0.44610122023112564,1188.0970371435324,7128.54115549688,0.043389234778643475,0.03169843606802456,1.1095424591595513
16100.0,4.0,9.678480200188981e-05,3.0237725258085293,0.06594437450355091,1.8466026680583694,0.04240907119675482,1.0688164120498544,9913.480974568474,1768150236367.7546,1.109640013760082,1.2000291354273154,0.44555705140201735,1221.9237951479656,7101.012293162245,0.04304018995031198,0.029927621266560737,1.0257762220995426
16300.0,4.0,8.984523264512966e-05,2.997814145977811,0.06110688545032029,1.9134845558365454,0.04069186150041276,0.9825308431905327,10079.479578310886,1787729096469.1814,1.1097256809354499,1.2000251290086816,0.4450187537115763,1252.9450741155867,7011.494022648534,0.04230798997442311,0.028012238037515784,0.9402228532161097
16500.0,4.0,8.346626933010718e-05,2.9718444239496398,0.05672135056244654,1.9802445156543844,0.03878823431965411,0.8960903234131543,10243.594020916496,1802165632354.9526,1.1098037358962245,1.199956180310734,0.4444857851744259,1280.7952026957714,6862.266423728906,0.041213043505828516,0.02599955535296426,0.8548772799073258
16700.0,4.0,7.763880990334977e-05,2.9476439810712796,0.05276687974945214,2.046828599908004,0.036758729338310765,0.8112897720755128,10405.419748791324,1811723647940.9204,1.10987462439348,1.1998263103454572,0.4439578565637574,1305.2039087905382,6657.82661212582,0.039788675495960955,0.0239358886159025,0.7715010965795518
16900.0,4.0,7.234568513124183e-05,2.9267148956076974,0.049218839750429316,2.1131957581681213,0.03465960906278123,0.7296406886263657,10564.672386492957,1816712597108.1316,1.1099387804883278,1.1996397439097308,0.44343487840847334,1326.004597276174,6404.615211321334,0.03807908345470134,0.021864609599397494,0.6915616051716643
17100.0,4.0,6.756349826191512e-05,2.910243356563696,0.04605021798027493,2.1793176097546763,0.03254081939655186,0.6523347094321927,10721.169657883871,1817477494925.9275,1.1099966293573533,1.1994008578616355,0.4429169136265708,1343.135971769909,6110.589951001373,0.03613645042658499,0.019824514907846216,0.6161982590056078
17300.0,4.0,6.326432171951284e-05,2.899089279800485,0.0432327555037944,2.2451777484099043,0.03044470060958524,0.5802340752772012,10874.814411213338,1814388032465.5376,1.110048588579885,1.1991141225032584,0.442404136451071,1356.6372617513555,5784.699080779119,0.03401756229663345,0.017848656887296314,0.5462165129805677
17500.0,4.0,5.941720894283033e-05,2.8938000368137464,0.04073786131067435,2.3107706376006836,0.028405422048562712,0.5138861158538258,11025.578428773195,1807827700419.2766,1.1100950683436495,1.1987840406434267,0.44189679811483984,1366.6380026407378,5436.318598270991,0.031780327744479676,0.01596367977693783,0.4821057881093462
17700.0,4.0,5.5989497328675883e-05,2.8946429940349807,0.038537326723758016,2.3761001851523305,0.02644904519177758,0.45355643696711473,11173.487032571671,1798183606594.0894,1.1101364710356767,1.1984150887169676,0.4413951994740211,1373.3438051862804,5074.7165139782455,0.029480576216111228,0.014189643828251776,0.4240758607510035
17900.0,4.0,5.2947893358114684e-05,2.901650295170426,0.036603862256711146,2.4411781021682435,0.02459407575505385,0.3992742549904176,11318.604662677477,1785837506345.2512,1.1101731906762717,1.1980116636996316,0.4408996704258744,1377.0197803183717,4708.595943712194,0.027169425297694328,0.012540271178112293,0.37210482969272324
18100.0,4.0,5.025934328410519e-05,2.9146692690035967,0.034911480639534496,2.506022153414334,0.022852348277489012,0.3508832866722393,11461.021648593634,1771158378273.3958,1.110205612610289,1.1975780386166448,0.4404105556717023,1377.9732574152724,4345.750593762495,0.024891389778189783,0.01102351570796519,0.3259918968940495
18300.0,4.0,4.789169496375315e-05,2.9334125295896243,0.03343574314791743,2.570654219935278,0.021230089293989583,0.30809247721243926,11600.840512114091,1754496974580.393,1.110234047715809,1.1971183522058333,0.43992822333004783,1376.5372001001215,3992.8459869886774,0.022683280128696602,0.009642346505583339,0.2854091970837427
18500.0,4.0,4.581415632087455e-05,2.957503079979173,0.03215387944108201,2.6350978573326267,0.019729025342630074,0.27052231786283426,11738.158068030034,1736182864047.4387,1.110258464673866,1.1966366824811892,0.439453131170787,1373.055365182491,3655.321813321473,0.02057383284997966,0.008395638595665708,0.2499484850128546
18700.0,4.0,4.39977276781075e-05,2.9865167440673623,0.031044941315249968,2.699379279729804,0.018347504678468542,0.2377450183438397,11873.083043209259,1716517967451.004,1.1102794407248409,1.196136692175034,0.4389855797912676,1367.8698513935128,3337.397786804177,0.01858394524334889,0.007279082701306383,0.21916107310049082
18900.0,4.0,4.241529695928579e-05,3.020010150643885,0.030089704162333083,2.7635235498931165,0.017081419656688128,0.20931547693174715,12005.70332870784,1695779296691.547,1.1102972585278814,1.195621953222574,0.43852595153201285,1361.3113139521406,3042.1582736269124,0.016727347718264042,0.006286041755556988,0.19258812921348312
19100.0,4.0,4.104175813041074e-05,3.0575448796357,0.02927063772248125,2.82755406942304,0.015925044397959786,0.18479512809221887,12136.087480566923,1674217755814.1619,1.110312184564229,1.1950958535200955,0.43807464435481386,1353.691822133671,2771.689176841908,0.01501155076591616,0.005408313773665654,0.16978357732630273
19300.0,4.0,3.985401442117039e-05,3.0987034582241275,0.02857181291116781,2.8914915197225444,0.014871702793220505,0.16376842279719506,12264.279626119102,1652058992938.3015,1.110324471569116,1.1945616104758985,0.4376320791329955,1345.3001276954406,2527.242724930388,0.013438918311861288,0.0046367755489727675,0.15032950448533378
19500.0,4.0,3.883091848842224e-05,3.143099348101101,0.02797878490009812,2.955352969738059,0.013914285782493138,0.1458533076804506,12390.295328537892,1629504869007.1758,1.1103343617767345,1.1940222896206938,0.43719870766687835,1336.3989901832472,2309.4102699071,0.012007752535543422,0.003961900882095137,0.13384555514490717
19700.0,4.0,3.795316775063072e-05,3.1903822083776054,0.027478462101879132,3.0191511336505292,0.013045633009997816,0.13070697961519906,12514.118248187702,1606735331059.4297,1.110342090920859,1.1934808265508188,0.4367750208421894,1327.2241560017671,2118.2885042964126,0.01071330954386415,0.003374158605874463,0.1199936700713349
19900.0,4.0,3.7203170069585215e-05,3.240239649059006,0.027058968668656737,3.082893759420137,0.012258799061149617,0.11802812190906257,12635.697466691936,1583910512251.1619,1.110347892920937,1.1929400505770733,0.43636155642346164,1317.9845922548059,1953.6296091817028,0.009548697127921996,0.002864303048518572,0.10847942478114057
20100.0,4.0,3.656489205386623e-05,3.2923965198192597,0.026709506372745523,3.1465831300296303,0.011547225843533949,0.10755665757335003,12754.945378199856,1561172916493.3267,1.1103520051721918,1.1924027085790079,0.43595890602538,1308.8636140060385,1814.970141784739,0.008505631729545148,0.002423573232839035,0.09905102584380489
20300.0,4.0,3.60236996731437e-05,3.3466125700873945,0.02642022031407563,3.210215662606086,0.010904841611587912,0.09907184555564519,12871.736097768235,1538649578717.7136,1.1103546743445611,1.1918714876898004,0.43556772083145234,1300.0205984630643,1701.7367207791076,0.007575050701754201,0.002043818040745461,0.09149679485389099
20500.0,4.0,3.556619868867523e-05,3.402679109750101,0.026182071789360894,3.273781595589316,0.010326104732391837,0.09238933763903219,12985.904385626603,1516454120450.816,1.1103561625759886,1.1913490355429466,0.43518871563385136,1291.593039649322,1613.3287817117132,0.0067475883845289865,0.0017175637226325303,0.0856417492545032
20700.0,4.0,3.5180080646354604e-05,3.460415117633259,0.025986720835226677,3.337264760134113,0.009806007328189106,0.08735762933572991,13097.245135540728,1494688643787.3755,1.110356753918363,1.1908379768927,0.43482267075621467,1283.6987544395993,1549.1800045599757,0.006013931580297167,0.00143803827469765,0.08134369775543274
20900.0,4.0,3.4853978822985704e-05,3.5196630970325677,0.02582642038193144,3.400642438467185,0.00934005093245454,0.0838541872509965,13205.51352303861,1473445425077.6716,1.1103567608580884,1.1903409254788324,0.4344704314003211,1276.438101189481,1508.8006671127025,0.005365073072410169,0.0011991649137747628,0.07848911417858632
21100.0,4.0,3.4577337513383674e-05,3.5802848655125707,0.025693923576218504,3.4638853185290275,0.008924203559993155,0.08178141984733167,13310.425952419107,1452808383244.424,1.1103565306878806,1.1898604900542178,0.43413290393766885,1269.896113698733,1491.8033588315836,0.004792482172825587,0.0009955345293802976,0.07698893767450608
21300.0,4.0,3.434029732646943e-05,3.642157387266411,0.02558240559555388,3.5269575604949774,0.008554845267402505,0.08106257590847699,13411.661977260086,1432854307465.2502,1.1103564514534892,1.1893992735488106,0.4338110486596324,1264.1444858207046,1497.914379940512,0.004288209973027325,0.0008223648128215452,0.07677436593544966
21500.0,4.0,3.4133598643125434e-05,3.705168706031004,0.02548540112168163,3.5898169962451356,0.008228707417121525,0.08163760124706494,13508.867393989594,1413653835932.4207,1.1103569571420007,1.1889598644286488,0.433505868518179,1259.2433665766662,1526.9728916129561,0.003844944797439105,0.0006754518668706529,0.07779265644962584
21700.0,4.0,3.3948303384416995e-05,3.7692032896016987,0.025396579800153744,3.652405469258338,0.00794276227401851,0.08345847826918867,13601.595447654414,1395278672795.9827,1.110356885800814,1.1885454443080872,0.4332189314946929,1255.2429435274603,1578.9195792840383,0.003456029168993794,0.0005511159956887109,0.08000244910019488
21900.0,4.0,3.377578201499934e-05,3.8341395441803767,0.025309756270324613,3.714650624566232,0.007694175904271446,0.08648498743954897,13689.325465625587,1377800185126.574,1.1103538223945608,1.1881596268746208,0.43295223647259146,1252.1848046302866,1653.776313831408,0.0031154526969537828,0.0004461503344932013,0.08336953474259519
22100.0,4.0,3.360854206464816e-05,3.899892789520889,0.02521964299010363,3.7765101992397065,0.007480441619404864,0.09068250567167423,13771.741578291132,1361262478477.6626,1.1103511309155356,1.1878037571679907,0.43270589129712117,1250.1030774782455,1751.6180899400222,0.002817833646378857,0.0003577812012852677,0.08786467202529537
22300.0,4.0,3.3439139683115426e-05,3.9663548333263594,0.02512090243244647,3.8379196624172778,0.007299069673612189,0.09601519880302303,13848.404121009125,1345717247356.2563,1.1103491490636939,1.1874802100631499,0.43248096128310815,1249.0253507569212,1872.538412007432,0.002558372652104158,0.00028360709290146014,0.09345682615091888
22500.0,4.0,3.3260567069828327e-05,4.0334104879051935,0.025008505906144184,3.898811739759513,0.007147626410023718,0.10244261582951276,13918.878513403462,1331211266219.5073,1.1103482420163773,1.1871911733125793,0.4322784341115254,1248.973386858082,2016.6092935230818,0.0023328118580745907,0.0002215595679020762,0.10010980397143818
22700.0,4.0,3.306628711058921e-05,4.100934965694954,0.024877776942480487,3.9591179239538894,0.007023690022869768,0.10991557477571391,13982.748696870765,1317785937768.3127,1.110348799725554,1.1869385848088188,0.43209918030189426,1249.9636378613336,2183.8371297783183,0.0021373874085274546,0.00016986326888122406,0.10777818736718646
22900.0,4.0,3.28502871587914e-05,4.168791853248474,0.024724448952806382,4.018770244291049,0.006924814446766036,0.11837234555785321,14039.632039834756,1305476660067.8901,1.1103512323470695,1.1867240646372506,0.4319439110858616,1252.0075797416866,2374.1158770704606,0.001968780916046448,0.00012699982766845657,0.11640356464180676
23100.0,4.0,3.2607148267973557e-05,4.236831821081384,0.024544733603220983,4.077703266237918,0.006848502566223981,0.12773531867402063,14089.19522581275,1294312047825.56,1.1103559636674263,1.1865488450721116,0.43181313547692285,1255.111882243803,2587.1791937005387,0.0018240715623643068,9.167547093023233e-05,0.12591124711165633
23300.0,4.0,3.2332125158383245e-05,4.3049031885275255,0.024335395324717263,4.135859993759979,0.00679218985552953,0.13791560958729926,14131.295377620265,1284301698252.6577,1.1103638334053874,1.1864143981466961,0.43170499900903103,1259.2784345486093,2822.5534287547803,0.0017079219384584846,6.303556300282025e-05,0.13620768764884078
23500.0,4.0,3.2021230052626055e-05,4.372704535560336,0.02409382609575019,4.1930771298649905,0.00675323909833228,0.1487803405012635,14165.524104733835,1275478253860.708,1.1103743338315135,1.1863194057055422,0.4316242890035112,1264.5042495380835,3079.5135374917904,0.00160151746514277,3.952764474200359e-05,0.14717882303612073
23700.0,4.0,3.167130794074283e-05,4.440379901028654,0.02381811108262941,4.249633871798998,0.00672894543912948,0.16019897270789749,14191.705779452897,1267851843497.1226,1.1103882219306713,1.186264145779369,0.43156888428008405,1270.781272061968,3357.0441097017774,0.001509453649655958,2.0782866000798312e-05,0.15868951905824152
23900.0,4.0,3.1280120535508006e-05,4.50729479241904,0.0235070915150612,4.305041088829208,0.006716556846447406,0.17203005522832326,14210.403591080947,1261366052043.874,1.1104068357027481,1.1862493165240549,0.43153319669916096,1278.0961189817167,3653.8076783065594,0.0014456603163921686,6.190818921331647e-06,0.1705843949119311
24100.0,4.0,3.084638054691828e-05,4.5736825553984835,0.023160392459876156,4.359739270371421,0.006713298400058029,0.1840695941671287,14220.995899990343,1256069354037.4424,1.1104287602388236,1.186270416773557,0.4315252681104073,1286.4297807292667,3968.122302169648,0.0013797276157281268,-4.842020779755548e-06,0.18268986655140057
24300.0,4.0,3.0369786118842118e-05,4.63900126986529,0.022778439225078027,4.413351551064647,0.006716410758445526,0.1961548688171187,14224.36811667554,1251875318515.3608,1.1104559509331404,1.1863281008300914,0.4315351900107338,1295.757315096548,4297.950082193883,0.0013372199429573554,-1.2906678378792415e-05,0.19481764887416134
24500.0,4.0,2.9851020782137275e-05,4.703261154443099,0.022362443676391175,4.466103719142038,0.006723194419926973,0.20807179720474225,14220.584480554091,1248769036270.2744,1.1104877388170686,1.1864181112513246,0.4315659372116741,1306.0475640356858,4640.897790147928,0.0013023399189500988,-1.8250242339281146e-05,0.20676945728579216
24700.0,4.0,2.928727515824369e-05,4.7701094753787885,0.021910873947106106,4.521885157410499,0.006730036476783615,0.2195834075444002,14211.09573931249,1246611878322.2632,1.1104388169356207,1.1865941427998874,0.4316541625646491,1317.2629233444886,4994.230205597204,0.0012738639101654782,-2.1123261051165813e-05,0.21830954363423472
24900.0,4.0,2.8684466905983814e-05,4.836260541543597,0.021429066207651556,4.577576143801236,0.006735233275168358,0.2305200982595416,14196.059737949217,1245376302121.82,1.1103775541113545,1.186808285292467,0.43176287813191644,1329.3591927571224,5354.896125590838,0.0012628733349276772,-2.2263212407489665e-05,0.22925722492461392
25100.0,4.0,2.804693150366813e-05,4.900978526418055,0.0209210494820707,4.632643347102101,0.006736778840645993,0.2406773509932379,14175.402409933338,1245051909818.3809,1.1103223777191003,1.1870414039885842,0.43188676099435885,1342.2855305224844,5719.566399605443,0.0012500569030653853,-2.1194760924802457e-05,0.23942729409017252
25300.0,4.0,2.73786534823316e-05,4.96382329835889,0.02039051650494961,4.686810710085606,0.006732685503757027,0.2498893862645772,14150.239116132152,1245520549044.8455,1.1102739654428664,1.1872905540522223,0.4320191943701412,1355.9845323485815,6084.6828089357605,0.0012469651067379842,-1.8654916977768004e-05,0.24864242115783922
25500.0,4.0,2.668413181860917e-05,5.0250300869183775,0.01984148988335555,4.74046586524647,0.006721244669455373,0.2580014871190965,14121.349741583366,1246689619774.9636,1.1102323032151822,1.1875516165154274,0.43215666579462847,1370.3924494265118,6446.516198867252,0.0012556841021217366,-1.5042423197458967e-05,0.25674580301697475
25700.0,4.0,2.5968227859409898e-05,5.084395124803315,0.01927819021603347,4.793549238587426,0.006701051361189309,0.2648666446386663,14089.2834071444,1248482851854.4812,1.1101962489781365,1.18781864145666,0.432301122567794,1385.4395546623132,6801.232002960351,0.0012607604930168883,-9.807622807027567e-06,0.26360588414564945
25900.0,4.0,2.523601210410122e-05,5.141909742781118,0.01870490760684613,4.8461390151660755,0.006671018585660273,0.2703948014225363,14055.17265400018,1250768238539.5247,1.1101663085416646,1.1880886584936672,0.4324457829940735,1401.0506604920747,7144.961165023405,0.0012749112078142494,-3.84967131750652e-06,0.26911989021472205
26100.0,4.0,2.4492617375588652e-05,5.197784664668973,0.018125882846756352,4.898519976509588,0.006630381249081083,0.27450842406354753,14019.684038363566,1253450870891.1086,1.1101418248560648,1.1883569691731428,0.4325897268370216,1417.1457857940193,7473.874437489786,0.0012923838984278324,2.8983661995889513e-06,0.2732160401651197
26300.0,4.0,2.374310583721966e-05,5.251858961728183,0.017545203826173014,4.95057229640972,0.006578690359424935,0.2771627711328645,13983.602262591612,1256421676376.1194,1.1101221894133222,1.1886192655652197,0.432731761448152,1433.6409637331117,7784.258074038263,0.0013083482729807426,1.0455889169169702e-05,0.27585442285988376
26500.0,4.0,2.2992355271681702e-05,5.304476452164276,0.016966720672828037,5.002636750324911,0.006515798745981394,0.27835718242055485,13947.772224514389,1259562885831.4873,1.1101074539336158,1.1888727247783255,0.4328673676105411,1450.4491770164445,8072.588997572795,0.0013305642198645046,1.8192883397076167e-05,0.27702661820069036
26700.0,4.0,2.2244961508361865e-05,5.355675847041389,0.016393978246554326,5.054735147804432,0.006441838000412387,0.2781048829899896,13912.779247170352,1262777538410.208,1.1100967915274367,1.1891134023398933,0.4329967105327585,1467.4814019687929,8335.607579746238,0.001350749019445636,2.630895558181821e-05,0.27675413397054394
26900.0,4.0,2.1505167279364746e-05,5.405576521199192,0.01583017052093535,5.10693376612684,0.006357190739422618,0.2764553938119941,13879.28690682201,1265960003278.018,1.1100898540251698,1.1893385700728367,0.433117716707608,1484.6477382677024,8570.3861997344,0.001369440268639762,3.4549812008973845e-05,0.2750859535433543
27100.0,4.0,2.0776810744867958e-05,5.454505918056169,0.015278112454113849,5.1594786424462225,0.0062624581270522405,0.27348670502878053,13847.889775869286,1269010128456.593,1.1100864805167063,1.1895462205947218,0.43322762940061643,1501.8585972921737,8774.391762449388,0.0013913661485725458,4.251008235303568e-05,0.272095338880208
27300.0,4.0,2.006329201317392e-05,5.502513565996273,0.014740227241201612,5.212330517881824,0.006158424156134375,0.26928439671711335,13818.995336175236,1271845135615.6084,1.1100859124964162,1.18973370612957,0.4333270875082356,1519.0259187783784,8945.540371955176,0.0014082941825265631,5.035873313042336e-05,0.26787610253458677
27500.0,4.0,1.9367559896705448e-05,5.549911891267257,0.014218548579519244,5.265685635951236,0.006046019535967108,0.26396168720053476,13793.025339828688,1274382250306.1921,1.1100879317016108,1.1898996777764694,0.43341429053084224,1536.0643832437977,9082.242408279151,0.0014230695307663492,5.780132245816168e-05,0.2625386176697684
27700.0,4.0,1.8691836951155033e-05,5.596909594083693,0.013714464206820315,5.3196287912490385,0.005926198087694452,0.2576401405401398,13770.347733168186,1276545805491.8713,1.110092266012627,1.1900431162848653,0.43348789290328144,1552.8925865023816,9183.4363819834,0.0014382069530669724,6.461840170392731e-05,0.2562019335870728
27900.0,4.0,1.803799675998831e-05,5.643606399153679,0.013229105739590559,5.374135786452812,0.0058000128624399565,0.25044149409883676,13751.166630351829,1278278315717.8694,1.1100982851900738,1.190162706044031,0.4335487318009819,1569.434142806806,9248.610172002413,0.0014468667600689967,7.09149335031213e-05,0.2489946273387678
28100.0,4.0,1.7408059565839843e-05,5.690340334245257,0.012763820793438534,5.429397621425912,0.0056687406259096,0.242510151399997,13735.68284362961,1279526370195.1855,1.1101058826863293,1.1902581560342556,0.4335956700756758,1585.6186848185753,9277.808605938239,0.0014524725154680775,7.648246583681719e-05,0.24105767888452892
28300.0,4.0,1.6803276143565735e-05,5.737249710158936,0.012319282084922036,5.485412725531498,0.005533552137586431,0.23398415040492992,13724.065946598206,1280243744503.1487,1.1101148299604524,1.1903293140255593,0.43362830725321655,1601.3827317857176,9271.62681717748,0.001456231436090163,8.123306600271806e-05,0.23252791896883976
28500.0,4.0,1.6224537406277586e-05,5.784490015905969,0.011895893044463927,5.542204894155502,0.0053956032592173166,0.22499362544678458,13716.351325419439,1280401421898.163,1.1101247236645289,1.1903759471112647,0.4336474490181834,1616.6704018973826,9231.189388693581,0.001453658967244699,8.522630392439136e-05,0.2235399664795399
28700.0,4.0,1.5672409322410187e-05,5.832296330062557,0.011493820026581435,5.599875907088567,0.005256012069017934,0.21567059087839133,13712.567346858466,1279975996081.1997,1.1101354312096228,1.1903984803387748,0.43365279294340137,1631.4339506136803,9158.115929539223,0.0014470961473111233,8.838546640613789e-05,0.2142234947310802
28900.0,4.0,1.5147167728190606e-05,5.880763338140468,0.011113023330168517,5.65839605139863,0.005115839531623514,0.2061384238800447,13712.731603291402,1278950097224.5605,1.1101467871177266,1.1903974419462013,0.4336444663915299,1645.634123630351,9054.47437414589,0.0014374656176694102,9.070105286268615e-05,0.20470095826237528
29100.0,4.0,1.464883198238339e-05,5.930048645303331,0.010753286307309585,5.717810425137039,0.004976073773951084,0.19650886008503013,13716.770099295296,1277319882415.4907,1.1101585658292965,1.1903733881912417,0.43362314147933717,1659.240320482605,8922.72388834192,0.0014230644648519765,9.221951515322918e-05,0.19508579562017817
